,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
24442,68,2,0,2,0,1,0,0,10,3,102,1,6,2,2,1
24443,39,3,0,1,0,0,0,0,11,5,240,1,999,0,0,0
24444,46,6,0,4,0,0,1,1,6,6,197,3,999,0,0,0
24445,41,7,0,1,0,1,0,0,4,5,884,1,999,1,1,0
24446,30,6,2,4,2,1,0,0,8,4,46,9,999,0,0,0
24447,38,5,0,0,0,0,0,1,5,4,166,1,999,0,0,0
24448,29,6,0,1,0,1,0,0,4,2,192,1,999,1,1,1
24449,38,0,0,6,0,1,0,0,5,2,135,2,999,0,0,0
24450,50,3,0,3,0,1,0,0,7,3,98,2,999,1,1,0
24451,33,3,0,1,0,1,0,1,5,5,139,2,999,0,0,0
24452,46,3,0,1,0,0,0,0,11,5,358,1,999,1,1,0
24453,48,3,0,1,0,1,0,1,8,3,58,2,999,0,0,0
24454,34,11,2,3,0,0,0,0,5,3,351,7,999,1,1,0
24455,33,3,2,1,0,1,0,0,5,5,143,1,999,0,0,0
24456,37,6,0,4,0,1,0,0,8,4,414,1,999,0,0,1
24457,29,0,2,0,0,1,0,0,3,3,152,13,999,0,0,0
24458,53,1,0,2,0,0,0,1,6,2,339,2,999,0,0,0
24459,37,6,2,1,0,1,0,1,5,3,370,1,999,0,0,0
24460,46,3,1,1,0,0,0,1,6,5,138,2,999,0,0,0
24461,30,3,0,1,0,1,1,0,8,5,67,1,999,0,0,0
24462,21,4,2,3,0,0,0,0,10,3,701,2,999,0,0,1
24463,35,6,0,1,0,1,0,0,8,5,35,10,999,0,0,0
24464,44,0,2,0,0,1,1,0,11,3,182,1,999,0,0,0
24465,37,8,0,1,0,0,0,0,4,2,666,1,999,0,0,0
24466,32,6,0,4,0,0,0,0,5,6,158,2,999,1,1,0
24467,25,3,2,1,0,1,0,0,7,5,271,5,999,0,0,0
24468,32,0,1,4,0,1,0,0,7,6,122,2,999,0,0,0
24469,33,5,1,3,0,0,0,0,5,3,262,2,999,0,0,0
24470,47,0,0,2,0,1,0,1,5,3,133,12,999,0,0,0
24471,34,3,0,1,0,0,0,0,7,2,416,4,999,0,0,0
24472,52,8,0,1,0,0,0,1,11,2,22,3,999,0,0,0
24473,29,0,2,0,0,1,0,0,5,4,427,1,999,0,0,0
24474,32,0,0,3,2,0,0,1,6,2,353,2,999,0,0,0
24475,31,6,0,1,0,1,0,0,8,4,239,1,999,0,0,0
24476,47,7,0,0,2,1,0,0,11,6,258,1,999,1,1,0
24477,35,3,0,3,0,1,0,0,3,5,117,2,999,0,0,1
24478,30,6,2,5,0,1,1,0,10,2,195,1,999,3,1,0
24479,32,6,2,1,0,0,1,0,8,5,65,8,999,0,0,0
24480,46,3,0,4,0,0,0,0,7,6,359,1,999,0,0,0
24481,48,6,0,4,0,1,0,1,5,5,237,2,999,0,0,0
24482,30,3,2,1,0,1,0,0,8,5,1109,11,999,0,0,1
24483,38,6,0,4,0,1,0,0,9,6,166,1,999,0,0,0
24484,51,11,1,3,0,1,0,0,7,5,241,2,999,0,0,0
24485,28,4,2,0,2,1,0,1,5,3,354,1,999,0,0,0
24486,38,0,0,0,0,1,0,1,5,4,151,1,999,0,0,0
24487,30,6,2,4,0,0,0,1,5,2,480,1,999,0,0,0
24488,34,3,2,3,0,0,0,1,5,5,63,3,999,0,0,0
24489,26,0,0,4,0,2,2,1,8,3,11,1,999,0,0,0
24490,37,1,0,4,0,0,0,0,11,6,18,7,999,0,0,0
24491,43,0,0,0,0,1,0,0,7,6,83,2,999,0,0,0
24492,56,0,0,2,2,0,0,0,5,5,373,1,999,0,0,0
24493,58,3,0,3,0,0,0,0,8,6,528,1,999,0,0,0
24494,27,8,2,1,0,1,1,0,4,2,21,4,999,1,1,0
24495,38,0,0,2,0,1,1,1,6,6,11,3,999,0,0,0
24496,57,1,2,1,0,0,1,0,4,2,7,4,999,0,0,0
24497,32,6,0,4,0,1,0,0,8,5,183,7,999,0,0,0
24498,34,3,2,1,2,0,1,0,8,2,103,3,999,0,0,0
24499,50,0,0,5,2,0,0,0,7,5,114,1,999,0,0,0
24500,36,5,0,1,0,1,0,0,5,2,97,2,999,1,1,0
24501,37,7,1,1,0,1,0,1,5,6,491,1,999,0,0,0
24502,46,7,1,0,2,0,0,0,11,5,486,1,999,0,0,0
24503,33,0,0,6,0,0,1,0,7,3,289,3,999,0,0,0
24504,59,3,0,2,2,1,1,0,8,3,292,2,999,0,0,0
24505,32,0,2,6,0,2,2,1,7,3,59,4,999,0,0,0
24506,27,3,2,1,0,1,0,0,8,4,398,4,999,1,1,1
24507,29,6,0,4,0,0,0,1,5,4,125,2,999,0,0,0
24508,25,6,2,4,0,1,0,0,7,5,783,1,999,0,0,0
24509,33,9,0,3,0,1,1,0,10,3,301,2,999,0,0,1
24510,34,3,0,1,2,0,0,1,5,5,134,1,999,0,0,0
24511,29,3,2,1,0,0,0,0,8,2,122,2,999,0,0,0
24512,34,3,2,6,0,0,0,0,4,2,28,5,999,0,0,0
24513,46,8,0,3,2,1,0,0,7,5,58,1,999,0,0,0
24514,30,5,0,1,0,1,0,1,6,2,83,4,999,0,0,0
24515,29,5,0,3,0,1,1,1,5,4,27,3,999,0,0,0
24516,56,2,0,4,2,0,0,1,5,6,27,2,999,0,0,0
24517,50,0,0,0,0,1,0,0,4,2,567,1,999,0,0,1
24518,52,8,0,4,0,2,2,1,5,6,135,2,999,0,0,0
24519,58,2,0,1,0,0,0,0,5,4,109,1,999,1,1,0
24520,59,2,1,2,0,1,0,1,10,6,152,4,999,0,0,0
24521,40,8,0,1,0,0,0,1,6,5,136,1,999,0,0,0
24522,39,0,0,6,2,0,0,1,5,5,286,3,999,0,0,0
24523,31,3,2,1,0,0,0,0,8,5,331,2,999,0,0,0
24524,33,5,0,3,2,1,0,1,6,6,106,3,999,0,0,0
24525,30,1,0,4,0,1,0,1,6,3,775,3,999,0,0,1
24526,72,2,0,2,0,0,0,0,10,6,155,1,6,1,2,0
24527,43,0,0,0,0,2,2,1,6,6,37,1,999,0,0,0
24528,31,0,0,3,0,1,0,0,7,6,45,2,999,0,0,0
24529,40,0,0,2,2,0,0,1,5,4,267,7,999,0,0,0
24530,45,0,0,4,0,1,0,0,5,6,157,3,999,0,0,0
24531,36,3,2,1,0,0,0,0,11,5,428,1,999,0,0,0
24532,33,6,2,4,0,0,0,0,7,3,152,1,999,0,0,0
24533,86,2,0,2,2,1,0,0,3,3,186,2,999,2,1,0
24534,37,3,2,3,0,1,0,0,7,2,291,1,999,0,0,0
24535,66,2,0,2,0,1,0,0,3,3,229,1,6,1,2,1
24536,39,8,0,1,0,0,0,1,6,2,721,3,999,0,0,1
24537,62,3,1,1,0,1,0,0,11,4,572,1,999,0,0,0
24538,37,3,2,1,0,1,1,0,5,6,171,1,999,0,0,0
24539,41,0,0,6,0,0,0,1,5,3,592,1,999,0,0,0
24540,38,6,2,1,0,1,0,0,6,3,128,1,999,0,0,0
24541,37,0,2,6,0,1,0,0,4,6,99,2,999,0,0,0
24542,45,3,0,1,0,0,0,0,7,3,345,4,999,0,0,0
24543,26,3,2,1,0,1,0,0,4,5,115,2,999,1,1,0
24544,52,1,0,1,0,1,0,0,7,2,97,3,999,0,0,0
24545,61,2,0,1,0,1,0,0,4,3,216,1,999,0,0,1
24546,47,5,0,6,0,0,0,1,6,4,107,3,999,0,0,0
24547,59,7,0,4,2,0,0,0,11,6,383,4,999,1,1,0
24548,78,2,0,5,0,1,0,0,7,4,87,3,999,0,0,1
24549,59,2,0,2,2,1,0,1,5,2,123,1,999,0,0,0
24550,38,6,0,4,2,0,0,0,4,6,1624,1,999,2,1,1
24551,42,8,0,1,0,0,0,0,11,5,110,2,999,0,0,0
24552,59,2,0,6,0,1,0,0,5,2,228,6,999,0,0,1
24553,29,3,2,1,0,1,0,0,6,4,147,1,999,2,1,0
24554,39,3,0,1,0,1,0,1,5,6,127,1,999,0,0,0
24555,56,7,0,0,0,1,0,0,8,5,107,3,999,0,0,0
24556,38,3,2,1,0,1,0,0,8,6,140,1,999,0,0,0
24557,41,1,0,2,0,1,0,0,7,2,120,1,999,0,0,0
24558,26,0,2,0,0,0,0,0,4,2,586,1,999,0,0,1
24559,37,3,2,1,0,1,0,0,7,4,305,2,999,0,0,0
24560,57,2,0,2,2,1,1,0,7,4,253,1,999,0,0,0
24561,47,0,0,0,2,0,0,0,5,4,139,1,999,0,0,0
24562,48,3,0,3,0,0,0,1,11,4,24,1,999,0,0,0
24563,24,5,2,3,0,1,0,0,4,3,114,1,999,0,0,0
24564,40,0,0,0,0,1,1,0,5,5,549,1,999,0,0,0
24565,26,0,0,0,0,0,0,0,5,6,136,3,999,1,1,0
24566,25,4,0,1,0,0,1,0,4,6,74,2,999,0,0,0
24567,54,0,0,5,2,1,1,0,8,6,150,1,999,0,0,0
24568,33,6,0,4,0,1,0,0,8,2,417,2,999,0,0,0
24569,41,0,0,0,0,1,0,0,5,4,152,1,999,1,1,0
24570,33,0,0,0,0,0,0,0,5,6,52,1,999,1,1,0
24571,36,7,2,1,0,1,0,0,11,2,69,4,999,1,1,0
24572,45,3,0,1,0,0,0,0,7,3,242,5,999,0,0,0
24573,34,3,2,1,0,1,0,1,5,2,593,2,999,0,0,0
24574,45,5,2,4,2,2,2,1,5,3,271,2,999,0,0,0
24575,55,10,0,5,2,1,0,0,7,4,323,3,999,0,0,0
24576,48,6,0,0,0,1,0,0,5,2,87,1,999,0,0,0
24577,45,3,0,1,0,0,0,0,12,5,150,2,6,1,2,1
24578,39,0,0,0,0,0,0,1,11,5,281,2,999,1,1,0
24579,34,6,0,4,0,1,0,1,8,5,51,2,999,0,0,0
24580,36,3,2,3,0,1,0,1,6,3,150,7,999,0,0,0
24581,44,3,0,0,2,1,1,0,8,5,18,10,999,0,0,0
24582,38,6,2,4,0,1,0,0,8,3,99,4,999,0,0,0
24583,34,3,0,1,0,0,1,0,5,4,72,4,999,1,1,0
24584,44,6,0,4,0,0,0,0,7,5,221,1,999,0,0,0
24585,54,0,0,2,2,0,0,1,5,2,166,3,999,0,0,0
24586,34,6,2,1,0,1,0,0,8,4,174,1,999,0,0,0
24587,34,6,2,4,0,0,0,0,5,3,1221,2,999,1,1,1
24588,42,6,1,1,0,0,0,0,7,6,221,2,999,0,0,0
24589,47,0,1,2,0,1,0,0,8,2,265,3,999,0,0,0
24590,37,0,0,0,0,0,0,0,5,4,73,2,999,0,0,0
24591,47,0,0,0,0,1,0,1,6,2,109,3,999,0,0,0
24592,46,8,0,1,0,0,0,0,7,2,662,2,999,0,0,1
24593,52,3,0,1,0,1,1,0,7,5,942,1,999,0,0,1
24594,39,3,1,3,2,1,0,0,7,4,77,1,999,0,0,0
24595,45,5,0,0,0,0,1,1,5,2,298,1,999,0,0,0
24596,27,6,2,4,0,0,0,1,5,3,148,1,999,0,0,0
24597,34,6,0,1,0,0,0,0,5,6,51,1,999,0,0,0
24598,44,6,0,4,2,0,0,1,5,5,203,1,999,0,0,0
24599,56,0,0,5,0,1,0,1,10,3,54,1,999,0,0,0
24600,39,3,0,1,0,1,0,1,6,5,52,1,999,1,1,0
24601,46,3,1,3,0,0,0,0,5,3,84,1,999,0,0,0
24602,35,5,0,3,0,0,0,0,5,2,130,3,999,1,1,0
24603,31,3,2,1,0,0,0,0,11,5,365,1,999,0,0,0
24604,58,3,0,2,2,0,1,0,5,6,186,2,999,0,0,0
24605,45,0,1,2,0,0,0,1,4,2,197,4,999,0,0,0
24606,33,6,2,4,0,1,0,0,8,5,74,2,999,0,0,0
24607,49,0,0,5,0,0,0,1,6,5,225,1,999,0,0,0
24608,58,0,0,2,0,1,0,1,6,6,165,2,999,0,0,0
24609,34,0,0,2,2,0,1,1,6,3,276,2,999,0,0,0
24610,33,1,0,3,0,1,0,0,4,6,273,2,999,1,1,0
24611,36,0,0,0,0,0,0,1,5,6,191,2,999,1,1,0
24612,57,0,0,3,0,1,0,0,4,3,97,2,999,0,0,0
24613,51,11,0,3,0,0,0,0,11,4,355,2,999,0,0,0
24614,47,3,0,1,0,1,0,0,11,6,127,2,999,0,0,0
24615,32,3,1,3,0,0,0,0,11,3,115,1,999,1,1,0
24616,43,3,0,3,0,0,0,0,5,6,880,4,999,0,0,1
24617,27,0,2,0,0,2,2,0,7,2,182,3,999,0,0,0
24618,31,8,2,1,0,1,0,0,4,5,211,1,999,0,0,0
24619,36,6,0,3,0,0,0,1,6,3,128,1,999,0,0,0
24620,39,8,0,1,0,0,0,0,8,6,108,1,999,0,0,0
24621,41,6,0,1,0,0,0,0,7,3,83,2,999,0,0,0
24622,42,0,0,0,2,0,0,1,7,6,61,4,999,0,0,0
24623,29,3,2,3,0,0,0,0,5,4,131,1,999,1,1,0
24624,30,3,2,3,0,1,0,1,7,3,249,21,999,0,0,0
24625,42,6,1,3,0,0,0,1,5,3,204,4,999,0,0,0
24626,30,9,0,4,0,2,2,0,7,5,156,6,999,0,0,0
24627,31,3,0,1,0,0,0,0,8,3,164,1,999,0,0,1
24628,39,0,0,6,0,0,0,1,5,6,206,2,999,0,0,0
24629,30,0,0,2,0,1,0,1,7,5,553,6,999,0,0,0
24630,33,3,2,1,0,1,0,1,6,6,342,10,999,0,0,0
24631,27,6,2,3,0,0,0,0,7,4,445,2,999,0,0,0
24632,49,8,0,3,0,1,0,1,6,2,26,18,999,0,0,0
24633,37,1,0,3,2,0,0,0,11,5,68,1,999,1,1,0
24634,35,6,0,1,0,0,0,0,8,6,224,3,999,0,0,0
24635,36,3,2,1,0,1,0,0,6,4,883,1,999,1,1,0
24636,35,7,0,1,0,1,0,1,7,5,172,5,999,0,0,0
24637,39,5,0,3,0,1,0,1,5,6,86,2,999,0,0,0
24638,26,3,0,3,0,0,0,0,6,2,79,1,999,0,0,0
24639,32,0,0,4,0,1,0,0,5,2,333,1,999,0,0,0
24640,26,5,2,3,0,1,0,0,7,2,509,1,999,0,0,0
24641,35,0,2,3,0,0,0,0,5,3,1090,1,999,0,0,1
24642,30,6,2,4,0,1,1,0,11,3,69,2,999,0,0,0
24643,36,0,0,0,0,0,0,1,5,3,148,1,999,0,0,0
24644,30,3,2,3,0,1,0,0,11,4,195,2,999,0,0,0
24645,35,1,0,3,0,0,0,0,7,4,1084,4,999,0,0,1
24646,30,0,0,6,0,1,1,0,7,4,1018,2,999,0,0,1
24647,33,6,0,4,0,1,1,0,8,2,106,2,999,0,0,0
24648,54,0,0,4,2,1,1,1,5,2,198,3,999,0,0,0
24649,38,0,0,2,0,0,0,0,4,3,277,1,999,0,0,0
24650,20,4,2,3,0,1,0,0,4,5,195,2,999,0,0,0
24651,25,6,3,1,0,1,0,0,5,2,346,2,999,0,0,0
24652,50,1,0,0,0,0,0,1,11,3,2,1,999,0,0,0
24653,34,6,2,4,0,1,1,0,3,6,136,1,999,0,0,0
24654,47,7,0,1,0,0,0,0,8,3,320,3,999,0,0,0
24655,56,5,0,0,2,0,0,1,5,2,379,1,999,0,0,0
24656,35,6,0,4,0,0,0,1,5,5,504,3,999,0,0,0
24657,25,0,2,2,0,0,0,1,6,4,107,19,999,0,0,0
24658,25,5,0,3,0,0,0,0,7,3,259,1,999,0,0,0
24659,50,1,0,4,2,1,0,0,8,6,1306,4,999,0,0,1
24660,42,7,1,1,0,1,0,0,11,3,278,2,999,0,0,0
24661,42,3,0,1,0,1,0,0,6,5,156,2,999,0,0,0
24662,32,6,0,4,0,1,0,1,5,4,104,1,999,0,0,0
24663,35,3,2,1,0,0,0,0,7,6,60,2,999,0,0,0
24664,55,0,0,7,0,1,0,0,7,3,92,3,999,0,0,0
24665,23,4,2,1,0,1,0,0,9,6,349,2,999,4,1,0
24666,52,2,0,4,0,1,0,0,7,4,53,3,999,0,0,0
24667,53,7,0,0,0,1,1,0,8,6,1241,7,999,0,0,1
24668,38,0,0,3,0,0,0,1,5,6,18,7,999,0,0,0
24669,37,3,0,3,0,0,0,1,5,6,868,1,999,0,0,0
24670,35,3,0,1,0,0,0,1,5,5,420,4,999,0,0,0
24671,38,6,1,1,2,1,0,0,8,2,67,2,999,0,0,0
24672,39,8,2,0,0,0,1,1,11,2,33,1,999,0,0,0
24673,29,5,2,3,0,1,0,0,5,4,240,3,999,1,1,0
24674,39,3,0,4,0,0,1,0,8,6,323,3,999,0,0,0
24675,55,6,0,1,0,0,0,1,5,6,58,1,999,0,0,0
24676,24,5,2,3,0,0,0,1,6,6,12,8,999,0,0,0
24677,44,9,2,2,0,0,0,0,6,3,276,2,999,0,0,0
24678,29,6,0,4,0,0,0,1,5,3,128,6,999,0,0,0
24679,34,3,2,1,0,1,0,0,7,3,439,2,999,0,0,0
24680,28,3,2,1,0,1,0,0,6,2,353,1,999,0,0,0
24681,46,5,0,3,0,0,0,1,7,4,83,3,999,0,0,0
24682,33,3,0,3,0,0,0,0,7,4,156,1,999,0,0,0
24683,29,0,0,0,0,1,1,0,5,4,98,2,999,1,1,0
24684,44,0,0,6,0,1,1,1,5,4,344,1,999,0,0,0
24685,31,0,2,3,0,0,0,0,11,5,184,1,999,0,0,0
24686,60,8,0,4,2,1,0,0,7,5,241,4,999,0,0,0
24687,56,5,0,3,2,0,0,0,5,6,310,1,999,0,0,0
24688,48,3,1,3,0,1,0,1,5,4,34,1,999,0,0,0
24689,37,8,0,1,2,0,0,1,6,6,10,23,999,0,0,0
24690,25,0,2,3,0,0,0,0,5,6,1068,3,999,0,0,1
24691,30,0,0,0,0,1,0,0,7,3,336,7,999,0,0,0
24692,36,3,2,1,0,1,0,0,11,4,152,1,999,0,0,0
24693,41,1,1,4,0,1,0,0,7,5,99,1,999,0,0,0
24694,49,0,0,3,2,0,0,0,8,5,189,1,999,0,0,0
24695,29,3,2,1,0,0,0,0,7,5,6,14,999,0,0,0
24696,37,5,0,3,0,0,0,0,7,2,221,2,999,0,0,0
24697,36,0,1,0,0,1,0,0,5,4,155,1,999,0,0,0
24698,37,0,0,0,2,0,0,0,5,4,138,1,999,0,0,0
24699,38,3,0,1,0,0,0,0,8,5,25,11,999,0,0,0
24700,27,0,0,0,2,0,0,1,6,4,235,1,999,0,0,0
24701,58,11,0,2,2,0,0,1,5,5,324,3,999,0,0,0
24702,58,3,0,4,0,1,0,0,4,5,98,4,999,2,1,0
24703,43,6,2,4,0,1,0,1,5,4,207,3,999,0,0,0
24704,48,3,1,1,0,0,0,0,8,5,544,1,999,0,0,1
24705,42,3,0,6,0,0,0,1,7,3,340,1,999,0,0,0
24706,46,0,0,2,0,0,0,0,4,5,357,2,999,0,0,0
24707,46,3,1,1,0,0,0,1,5,2,134,3,999,0,0,0
24708,44,0,0,5,0,1,0,0,8,4,140,2,999,0,0,0
24709,33,0,0,6,2,1,1,1,5,6,1132,2,999,0,0,1
24710,56,0,0,0,0,0,0,0,7,4,70,5,999,0,0,0
24711,38,6,2,3,2,1,1,0,5,5,754,1,999,0,0,0
24712,26,3,0,3,0,1,0,1,6,3,266,2,999,0,0,0
24713,33,3,2,1,0,0,0,1,6,2,335,2,999,0,0,0
24714,50,6,1,0,0,0,1,1,5,5,48,5,999,0,0,0
24715,31,3,0,1,0,0,0,0,8,5,366,1,999,0,0,0
24716,37,8,0,1,2,0,0,0,8,4,168,2,999,0,0,0
24717,43,7,1,1,0,0,0,1,8,2,156,1,999,0,0,0
24718,56,1,0,1,0,0,0,1,6,3,21,3,999,0,0,0
24719,26,11,0,2,0,0,0,0,7,5,695,1,999,0,0,0
24720,32,0,0,0,0,0,0,0,7,5,176,1,999,0,0,0
24721,30,3,0,1,0,0,0,0,8,2,160,1,999,0,0,0
24722,34,5,0,3,2,1,1,1,5,3,441,9,999,0,0,0
24723,32,3,0,1,0,0,0,0,8,3,588,3,999,0,0,0
24724,34,0,0,0,0,1,0,0,5,2,142,2,999,0,0,0
24725,30,6,2,4,0,0,0,1,6,3,8,1,999,0,0,0
24726,33,5,0,0,0,0,0,0,5,5,225,3,999,1,1,0
24727,47,8,2,1,2,1,0,0,7,2,106,2,999,0,0,0
24728,44,3,0,1,0,1,0,0,6,6,133,1,999,0,0,0
24729,40,8,0,1,0,0,0,0,5,5,245,1,999,0,0,0
24730,36,9,1,3,0,1,0,0,11,2,55,1,999,0,0,0
24731,60,3,0,1,0,0,0,1,6,4,1574,3,999,0,0,1
24732,59,11,0,2,0,1,0,1,5,4,181,1,999,0,0,0
24733,43,8,0,0,0,1,1,0,8,6,233,2,999,0,0,0
24734,41,0,0,2,0,1,0,0,7,2,107,2,999,0,0,0
24735,48,0,0,0,0,1,0,1,5,3,99,1,999,0,0,0
24736,34,3,2,1,0,1,0,0,8,3,174,2,999,0,0,0
24737,32,3,2,1,0,1,0,0,8,2,340,3,999,0,0,0
24738,41,7,0,1,0,1,0,0,8,3,92,1,999,0,0,0
24739,31,6,0,1,0,0,0,1,11,2,57,4,999,0,0,0
24740,57,0,0,0,2,1,1,1,6,5,258,2,999,0,0,0
24741,58,3,2,1,0,0,1,1,6,4,111,3,999,0,0,0
24742,34,6,0,4,0,1,1,1,5,6,224,3,999,0,0,0
24743,33,0,0,2,2,0,0,1,5,3,210,1,999,0,0,0
24744,27,3,2,1,0,1,1,0,9,4,345,1,999,0,0,1
24745,53,8,0,1,2,1,0,1,5,3,186,1,999,0,0,0
24746,36,5,2,0,0,1,0,0,5,6,501,2,999,0,0,1
24747,56,5,0,3,2,0,1,0,7,5,775,1,999,0,0,0
24748,22,3,2,1,0,1,0,1,7,2,484,1,999,2,1,1
24749,45,8,0,4,0,0,0,1,5,2,98,2,999,0,0,0
24750,32,3,0,1,2,1,0,0,8,6,138,1,999,0,0,0
24751,41,3,0,0,2,0,0,0,7,6,823,3,999,0,0,0
24752,30,3,2,1,0,0,0,1,7,4,84,3,999,0,0,0
24753,29,3,2,1,0,1,1,0,6,5,449,1,999,0,0,1
24754,54,0,0,0,2,0,1,1,5,5,422,2,999,0,0,0
24755,32,3,2,1,0,0,0,1,5,6,188,2,999,0,0,0
24756,41,0,2,0,2,0,0,1,5,4,194,4,999,0,0,0
24757,32,4,2,1,0,1,0,0,6,2,197,2,999,1,1,0
24758,50,8,0,1,0,0,0,1,9,3,84,1,999,0,0,0
24759,26,11,0,2,0,1,0,0,7,5,1151,1,999,0,0,0
24760,25,4,2,3,0,0,0,1,5,6,97,1,999,0,0,0
24761,49,11,0,4,0,1,0,1,7,5,645,2,999,0,0,0
24762,54,3,0,1,0,1,0,0,8,6,91,2,3,1,2,1
24763,30,3,0,3,0,0,0,1,5,6,199,2,999,0,0,0
24764,36,3,0,1,0,0,0,0,5,3,641,4,999,0,0,1
24765,28,3,0,3,0,0,0,1,5,2,165,5,999,0,0,0
24766,48,0,0,2,2,1,0,1,6,2,153,9,999,0,0,0
24767,36,6,2,4,0,0,1,0,8,6,66,4,999,0,0,0
24768,28,4,2,3,0,1,0,0,7,2,250,2,6,1,2,1
24769,33,3,0,1,0,1,0,0,8,6,24,10,999,0,0,0
24770,31,3,0,1,0,1,0,0,8,5,1037,4,999,0,0,0
24771,65,11,1,2,2,0,0,0,3,6,288,3,999,0,0,1
24772,57,0,0,4,0,0,0,0,11,3,244,2,999,0,0,0
24773,60,8,0,1,0,1,0,0,8,6,527,4,999,0,0,0
24774,30,3,2,1,2,0,0,0,8,5,272,1,999,0,0,0
24775,45,3,1,6,0,0,1,1,7,2,296,1,999,0,0,0
24776,36,0,0,0,0,0,0,0,5,5,204,5,999,0,0,0
24777,37,3,0,3,0,0,0,0,11,2,148,2,999,0,0,0
24778,24,5,2,3,2,1,0,0,5,5,689,1,999,0,0,0
24779,32,7,0,0,0,1,0,0,5,5,374,2,999,0,0,0
24780,59,10,0,5,0,0,0,0,8,4,198,1,6,1,2,1
24781,53,0,0,0,2,0,0,1,5,3,755,1,999,0,0,0
24782,38,6,0,4,0,0,0,1,5,4,127,2,999,0,0,0
24783,32,6,0,1,0,0,0,1,9,4,994,3,999,0,0,0
24784,44,11,0,1,0,0,0,0,6,2,223,1,999,1,1,0
24785,39,3,2,5,0,0,0,0,11,6,188,2,999,0,0,0
24786,33,3,0,1,0,1,1,0,11,4,54,7,999,0,0,0
24787,53,8,0,2,0,1,0,0,11,4,64,7,999,0,0,0
24788,49,5,0,5,0,0,0,1,8,6,104,1,999,0,0,0
24789,34,0,0,4,0,1,1,0,5,6,19,7,999,0,0,0
24790,31,6,0,1,0,1,1,0,7,2,385,5,999,0,0,1
24791,35,7,2,4,0,1,0,0,11,2,128,2,999,0,0,0
24792,34,0,0,6,0,1,0,0,5,3,137,1,999,0,0,0
24793,44,6,0,3,0,1,1,0,8,6,390,2,999,0,0,0
24794,36,0,0,2,2,1,0,1,5,6,166,2,999,0,0,0
24795,57,2,0,4,0,1,0,0,8,6,282,3,999,0,0,0
24796,41,5,0,3,0,2,2,1,6,4,707,1,999,0,0,1
24797,29,3,2,1,0,1,1,0,11,5,60,1,999,0,0,0
24798,40,3,0,4,2,1,0,1,5,3,81,1,999,0,0,0
24799,46,3,1,1,0,1,1,1,5,3,230,1,999,0,0,0
24800,32,0,0,2,0,1,0,0,7,2,51,2,999,0,0,0
24801,53,3,0,1,0,1,0,0,11,3,409,2,999,0,0,1
24802,35,6,0,1,2,0,0,1,5,4,899,1,999,0,0,0
24803,48,0,0,0,0,0,0,1,5,3,284,2,999,0,0,0
24804,33,6,2,1,0,0,0,1,8,6,57,1,999,0,0,0
24805,33,6,2,4,0,1,0,0,8,6,141,1,999,0,0,0
24806,29,3,0,0,0,0,0,1,6,3,263,1,999,0,0,0
24807,26,3,2,1,0,0,0,0,5,3,135,4,999,1,1,0
24808,38,0,0,2,2,0,0,1,6,6,174,3,999,0,0,0
24809,52,6,0,0,0,0,0,1,5,6,97,1,999,0,0,0
24810,38,6,0,1,0,1,0,0,6,4,171,1,999,0,0,0
24811,33,3,2,3,0,0,0,1,6,4,187,2,999,0,0,0
24812,59,0,0,0,0,0,0,0,4,5,332,2,999,1,1,0
24813,32,3,2,1,0,1,0,0,9,2,990,4,999,0,0,0
24814,34,3,0,1,0,0,0,1,6,6,64,1,999,0,0,0
24815,25,5,2,3,0,1,0,0,7,6,172,2,999,0,0,0
24816,40,0,0,3,0,1,0,1,5,5,183,1,999,0,0,0
24817,53,7,0,1,0,0,0,1,5,2,396,3,999,0,0,0
24818,55,3,0,3,0,0,0,0,6,2,180,1,999,0,0,0
24819,51,3,1,1,0,1,0,0,8,5,218,6,999,0,0,0
24820,51,6,1,4,0,1,0,0,8,5,158,3,999,0,0,0
24821,43,3,1,3,0,1,0,0,4,5,448,2,999,1,1,1
24822,35,0,1,2,2,0,0,1,5,4,44,1,999,0,0,0
24823,34,9,2,1,0,0,0,1,5,4,115,3,999,0,0,0
24824,27,5,2,3,2,1,1,1,6,6,25,26,999,0,0,0
24825,54,0,0,0,2,1,0,0,8,3,439,3,999,0,0,0
24826,48,6,0,4,0,0,0,1,7,3,316,3,999,0,0,0
24827,41,3,2,3,0,0,1,1,5,6,96,2,999,0,0,0
24828,26,0,0,2,0,0,0,1,6,4,94,1,999,0,0,0
24829,50,0,0,0,0,1,1,0,11,2,35,3,999,0,0,0
24830,37,6,2,4,0,0,0,0,8,5,19,13,999,0,0,0
24831,41,6,0,4,0,1,0,0,8,3,127,1,999,0,0,0
24832,48,9,0,4,0,0,0,0,5,4,317,1,6,3,2,1
24833,35,0,1,0,0,0,0,1,6,2,138,4,999,0,0,0
24834,45,7,0,3,0,1,0,0,5,5,21,2,999,0,0,0
24835,32,0,0,3,0,1,0,0,5,4,394,3,999,0,0,1
24836,57,6,0,1,2,0,1,1,5,2,76,5,999,0,0,0
24837,28,0,2,0,0,0,0,1,5,6,489,2,999,0,0,0
24838,43,3,2,1,0,0,1,0,8,4,1471,7,999,0,0,1
24839,58,3,1,1,2,1,0,0,8,2,57,2,999,0,0,0
